Meal,Restaurant,Price,Rating,Latitude,Longitude,Full Address
Cote De Boeuf Steak,Bovinity ,52,4.6,53.3486537,-6.2692708,"123 Capel St, North City, Dublin 1, D01 A099"
10oz Rib Eye Steak,The Butcher Grill,41,4.7,53.3243269,-6.2524501,"92 Main St, Ranelagh, Dublin 6, D06 V4H3"
10oz Striploin Steak,The Butcher Grill,44,4.7,53.3243269,-6.2524501,"92 Main St, Ranelagh, Dublin 6, D06 V4H3"
8oz Fillet Steak,The Butcher Grill,45,4.7,53.3243269,-6.2524501,"92 Main St, Ranelagh, Dublin 6, D06 V4H3"
24 Oz Côte De Boeuf Steak,The Butcher Grill,90,4.7,53.3243269,-6.2524501,"92 Main St, Ranelagh, Dublin 6, D06 V4H3"
30oz Tomahawk Steak,The Butcher Grill,120,4.7,53.3243269,-6.2524501,"92 Main St, Ranelagh, Dublin 6, D06 V4H3"
20oz Chateaubriand Steak,The Butcher Grill,115,4.7,53.3243269,-6.2524501,"92 Main St, Ranelagh, Dublin 6, D06 V4H3"
Fillet Steak,Fire Steakhouse & Bar,49.5,4.4,53.3402971,-6.2578301,"The Mansion House, Dawson St, Dublin 2"
Sirloin Steak,Fire Steakhouse & Bar,39.5,4.4,53.3402971,-6.2578301,"The Mansion House, Dawson St, Dublin 2"
Rib-eye Steak,Fire Steakhouse & Bar,45,4.4,53.3402971,-6.2578301,"The Mansion House, Dawson St, Dublin 2"
T-bone Steak,Fire Steakhouse & Bar,68,4.4,53.3402971,-6.2578301,"The Mansion House, Dawson St, Dublin 2"
Cote De Boeuf Steak,Fire Steakhouse & Bar,115,4.4,53.3402971,-6.2578301,"The Mansion House, Dawson St, Dublin 2"
White Chocolate & Raspberry Cheesecake,Fire Steakhouse & Bar,,4.4,53.3402971,-6.2578301,"The Mansion House, Dawson St, Dublin 2"
COUNTY WEXFORD ICE CREAMS AND SORBETS,Fire Steakhouse & Bar,11.5,4.4,53.3402971,-6.2578301,"The Mansion House, Dawson St, Dublin 2"
Fillet Steak,Hawksmoor Dublin,59,4.3,53.3444276,-6.2608594,"34 College Green, Dublin 2, D02 C850"
Rib-eye Steak,Hawksmoor Dublin,58,4.3,53.3444276,-6.2608594,"34 College Green, Dublin 2, D02 C850"
Chateaubriand for 2 Steak,Hawksmoor Dublin,105,4.3,53.3444276,-6.2608594,"34 College Green, Dublin 2, D02 C850"
Sirloin Steak,Hawksmoor Dublin,41,4.3,53.3444276,-6.2608594,"34 College Green, Dublin 2, D02 C850"
Rump Steak,Hawksmoor Dublin,28,4.3,53.3444276,-6.2608594,"34 College Green, Dublin 2, D02 C850"
FILLET 6oz Steak,F.X. Buckley,41.5,4.7,53.3443063,-6.2638519,"2 Crow St, Temple Bar, Dublin 2, D02 N228"
FILLET 8oz Steak,F.X. Buckley,49.5,4.7,53.3443063,-6.2638519,"2 Crow St, Temple Bar, Dublin 2, D02 N228"
FILLET 10oz Steak,F.X. Buckley,59,4.7,53.3443063,-6.2638519,"2 Crow St, Temple Bar, Dublin 2, D02 N228"
FILLET 12oz Steak,F.X. Buckley,69,4.7,53.3443063,-6.2638519,"2 Crow St, Temple Bar, Dublin 2, D02 N228"
Rib Eye 10oz Steak,F.X. Buckley,45,4.7,53.3443063,-6.2638519,"2 Crow St, Temple Bar, Dublin 2, D02 N228"
Rib Eye 12oz Steak,F.X. Buckley,52,4.7,53.3443063,-6.2638519,"2 Crow St, Temple Bar, Dublin 2, D02 N228"
Rib Eye 14oz Steak,F.X. Buckley,59.5,4.7,53.3443063,-6.2638519,"2 Crow St, Temple Bar, Dublin 2, D02 N228"
Rib Eye 16oz Steak,F.X. Buckley,67,4.7,53.3443063,-6.2638519,"2 Crow St, Temple Bar, Dublin 2, D02 N228"
Striploin 10oz Steak,F.X. Buckley,45,4.7,53.3443063,-6.2638519,"2 Crow St, Temple Bar, Dublin 2, D02 N228"
Striploin 12oz Steak,F.X. Buckley,52,4.7,53.3443063,-6.2638519,"2 Crow St, Temple Bar, Dublin 2, D02 N228"
Striploin 14oz Steak,F.X. Buckley,59.5,4.7,53.3443063,-6.2638519,"2 Crow St, Temple Bar, Dublin 2, D02 N228"
Striploin 16oz Steak,F.X. Buckley,67,4.7,53.3443063,-6.2638519,"2 Crow St, Temple Bar, Dublin 2, D02 N228"
Striploin on the Bone Steak,F.X. Buckley,49.5,4.7,53.3443063,-6.2638519,"2 Crow St, Temple Bar, Dublin 2, D02 N228"
T-Bone Steak,F.X. Buckley,61,4.7,53.3443063,-6.2638519,"2 Crow St, Temple Bar, Dublin 2, D02 N228"
Rib Eye on the Bone Steak,F.X. Buckley,87,4.7,53.3443063,-6.2638519,"2 Crow St, Temple Bar, Dublin 2, D02 N228"
Chateaubriand Steak,F.X. Buckley,110,4.7,53.3443063,-6.2638519,"2 Crow St, Temple Bar, Dublin 2, D02 N228"
PorterHouse Steak,F.X. Buckley,125,4.7,53.3443063,-6.2638519,"2 Crow St, Temple Bar, Dublin 2, D02 N228"
Cote De Boeuf Steak,F.X. Buckley,125,4.7,53.3443063,-6.2638519,"2 Crow St, Temple Bar, Dublin 2, D02 N228"
Vegetarian Tacos,Mama’s Revenge Burrito Hut,8.75,4.5,53.3419007,-6.2538176,"12 Leinster St S, Dublin 2, D02 H367"
Chilli Beef Tacos,Mama’s Revenge Burrito Hut,8.75,4.5,53.3419007,-6.2538176,"12 Leinster St S, Dublin 2, D02 H367"
Chicken Tacos,Mama’s Revenge Burrito Hut,8.75,4.5,53.3419007,-6.2538176,"12 Leinster St S, Dublin 2, D02 H367"
Pulled Pork Tacos,Mama’s Revenge Burrito Hut,8.75,4.5,53.3419007,-6.2538176,"12 Leinster St S, Dublin 2, D02 H367"
Chorizo Tacos,Mama’s Revenge Burrito Hut,8.75,4.5,53.3419007,-6.2538176,"12 Leinster St S, Dublin 2, D02 H367"
Pulled Beef Tacos,Mama’s Revenge Burrito Hut,9.25,4.5,53.3419007,-6.2538176,"12 Leinster St S, Dublin 2, D02 H367"
Creay Shrooms Tacos,El Milagro,8,4.7,53.327142,-6.2360559,"Herbert Park, Sunday market, Dublin 4, D04 P5Y3"
Cochinita Pibil Tacos,El Milagro,9,4.7,53.327142,-6.2360559,"Herbert Park, Sunday market, Dublin 4, D04 P5Y3"
El Verde Tacos,El Milagro,9,4.7,53.327142,-6.2360559,"Herbert Park, Sunday market, Dublin 4, D04 P5Y3"
Cheese Steak Tacos,El Milagro,11,4.7,53.327142,-6.2360559,"Herbert Park, Sunday market, Dublin 4, D04 P5Y3"
El Cubano Tacos,El Milagro,10,4.7,53.327142,-6.2360559,"Herbert Park, Sunday market, Dublin 4, D04 P5Y3"
Tijuana Tacos,El Milagro,9,4.7,53.327142,-6.2360559,"Herbert Park, Sunday market, Dublin 4, D04 P5Y3"
Tacos,Tacos Lupillo,12,4.8,53.3417139,-6.3214066,"53 Sarsfield Rd, Inchicore, Dublin 8, D08 WT0A"
Carne Asada Tacos,Pickosito,16.9,4.8,53.3486175,-6.2683569,"Upstairs, 62 Mary St, North City, Dublin 1, D01 XP94"
Barbacoa Tacos,Pickosito,16.9,4.8,53.3486175,-6.2683569,"Upstairs, 62 Mary St, North City, Dublin 1, D01 XP94"
Adobada Tacos,Pickosito,16.9,4.8,53.3486175,-6.2683569,"Upstairs, 62 Mary St, North City, Dublin 1, D01 XP94"
Chicken Tacos,Pickosito,16.5,4.8,53.3486175,-6.2683569,"Upstairs, 62 Mary St, North City, Dublin 1, D01 XP94"
Mixed Vegetables Tacos,Pickosito,15.9,4.8,53.3486175,-6.2683569,"Upstairs, 62 Mary St, North City, Dublin 1, D01 XP94"
Chilli sin Carne Tacos,Pickosito,15.9,4.8,53.3486175,-6.2683569,"Upstairs, 62 Mary St, North City, Dublin 1, D01 XP94"
Chorizo Tacos,Pickosito,16.5,4.8,53.3486175,-6.2683569,"Upstairs, 62 Mary St, North City, Dublin 1, D01 XP94"
Chilli con carne Tacos,Pickosito,16.5,4.8,53.3486175,-6.2683569,"Upstairs, 62 Mary St, North City, Dublin 1, D01 XP94"
Tacos Dorados De Barbacoa with Consomé,Salsa - Authentic Mexican Food,19.99,4.4,53.3506266,-6.2713001,"7, 11 King St N, North City, Dublin, D07 ARX6"
Tacos,Salsa - Authentic Mexican Food,14.95,4.4,53.3506266,-6.2713001,"7, 11 King St N, North City, Dublin, D07 ARX6"
Al Pastor Tacos,Masa,7.95,4.4,53.3412816,-6.2640942,"2-3 Drury St, Dublin 2, D02 H520"
Chicken Tacos,Masa,9.95,4.4,53.3412816,-6.2640942,"2-3 Drury St, Dublin 2, D02 H520"
Pork Belly Tacos,Masa,8.95,4.4,53.3412816,-6.2640942,"2-3 Drury St, Dublin 2, D02 H520"
Fish Tacos,Masa,10.45,4.4,53.3412816,-6.2640942,"2-3 Drury St, Dublin 2, D02 H520"
Steak Tacos,Masa,10.45,4.4,53.3412816,-6.2640942,"2-3 Drury St, Dublin 2, D02 H520"
Quesabirria Tacos,Masa,11.95,4.4,53.3412816,-6.2640942,"2-3 Drury St, Dublin 2, D02 H520"
VEGAN Cauliflower Tacos,Masa,8.45,4.4,53.3412816,-6.2640942,"2-3 Drury St, Dublin 2, D02 H520"
VEGAN Soyrizo Tacos,Masa,8.45,4.4,53.3412816,-6.2640942,"2-3 Drury St, Dublin 2, D02 H520"
Tacos Carnitas,El Grito,14.99,4,53.3484417,-6.2652798,"125 Abbey Street Upper, North City, Dublin, D01 W3X5"
Taco,El Grito,12,4,53.3484417,-6.2652798,"125 Abbey Street Upper, North City, Dublin, D01 W3X5"
Tacos Dorados,El Grito,9.99,4,53.3484417,-6.2652798,"125 Abbey Street Upper, North City, Dublin, D01 W3X5"
The Dog Hotdog,Shake Dog,9,4.5,53.3499889,-6.2647379,"Unit 38A/38B, Central Mall, Ilac Centre, Henry St, Dublin 1, D01 C8Y0"
Bacon Dog Hotdog,Shake Dog,9.5,4.5,53.3499889,-6.2647379,"Unit 38A/38B, Central Mall, Ilac Centre, Henry St, Dublin 1, D01 C8Y0"
The Chilli Cheese Dog Hotdog,Shake Dog,9.5,4.5,53.3499889,-6.2647379,"Unit 38A/38B, Central Mall, Ilac Centre, Henry St, Dublin 1, D01 C8Y0"
The Cheese Dog Hotdog,Gaucho's Dog,8.95,4.6,53.3472489,-6.2552219,"3, Tara Street, Dublin 2"
The New Yorker Hotdog,Gaucho's Dog,9.95,4.6,53.3472489,-6.2552219,"3, Tara Street, Dublin 2"
The Cheddar Dog Hotdog,Gaucho's Dog,9.95,4.6,53.3472489,-6.2552219,"3, Tara Street, Dublin 2"
Guacho's Dog Hotdog,Gaucho's Dog,9.95,4.6,53.3472489,-6.2552219,"3, Tara Street, Dublin 2"
Uruguayan Pressed Dog Hotdog,Gaucho's Dog,9.95,4.6,53.3472489,-6.2552219,"3, Tara Street, Dublin 2"
Veggie Cheese Dog Hotdog,Gaucho's Dog,8.95,4.6,53.3472489,-6.2552219,"3, Tara Street, Dublin 2"
Veggie New Yorker Hotdog,Gaucho's Dog,8.95,4.6,53.3472489,-6.2552219,"3, Tara Street, Dublin 2"
Veggie Guacho's Dog Hotdog,Gaucho's Dog,9.95,4.6,53.3472489,-6.2552219,"3, Tara Street, Dublin 2"
Veggie Pressed Dog Hotdog,Gaucho's Dog,9.95,4.6,53.3472489,-6.2552219,"3, Tara Street, Dublin 2"
Classic American Hot Dog Hotdog,Gaucho's Dog,7.95,4.6,53.3472489,-6.2552219,"3, Tara Street, Dublin 2"
The Entrevero Dog Hotdog,Gaucho's Dog,9.95,4.6,53.3472489,-6.2552219,"3, Tara Street, Dublin 2"
Mexican Chilli Dog Hotdog,Gaucho's Dog,9.95,4.6,53.3472489,-6.2552219,"3, Tara Street, Dublin 2"
Oreo Cheesecake,Gaucho's Dog,4.95,4.6,53.3472489,-6.2552219,"3, Tara Street, Dublin 2"
Blackcurrant Cheesecake,The Wooden Whisk,15,4.2,53.3502758,-6.2565292,"94 Talbot Street, Dublin, County Dublin, D01V6T0, Ireland."
Pistachio Cheesecake,The Wooden Whisk,14,4.2,53.3502758,-6.2565292,"94 Talbot Street, Dublin, County Dublin, D01V6T0, Ireland."
Caramel Latte Cheesecake,The Wooden Whisk,14,4.2,53.3502758,-6.2565292,"94 Talbot Street, Dublin, County Dublin, D01V6T0, Ireland."
Mango & Passionfruit Cheesecake,Bad Egg,7.95,4.4,53.3209839,-6.2654288,"20 Rathmines Rd Upper, Rathmines, Dublin 6,D06 TX92 , Ireland"
Martinucci Italian Cheesecake with Red Fruit,Bad Egg,7.95,4.4,53.3209839,-6.2654288,"20 Rathmines Rd Upper, Rathmines, Dublin 6,D06 TX92 , Ireland"
White Chocolate Cheesecake,Bad Egg,7.95,4.4,53.3209839,-6.2654288,"20 Rathmines Rd Upper, Rathmines, Dublin 6,D06 TX92 , Ireland"
Toblerone Cheesecake,Cinnamon,8.5,,53.3240115,-6.2521431,"83-87 Ranelagh, Dublin 6, D06 E0H1"
Oreo Donut,Hungry Boba Pizzeria,3.99,4.1,53.3513236,-6.2795227,"Unit 4, 8 Grangegorman Lower, Dublin 7, D07 X97Y"
Hot Chocolate Lava Cake,Hungry Boba Pizzeria,4.99,4.1,53.3513236,-6.2795227,"Unit 4, 8 Grangegorman Lower, Dublin 7, D07 X97Y"
Dubai Kunafa Donut,Hungry Boba Pizzeria,6.99,4.1,53.3513236,-6.2795227,"Unit 4, 8 Grangegorman Lower, Dublin 7, D07 X97Y"
Kinder Bueno Donut,Hungry Boba Pizzeria,3.99,4.1,53.3513236,-6.2795227,"Unit 4, 8 Grangegorman Lower, Dublin 7, D07 X97Y"
Strawberries and Cream Donut,Hungry Boba Pizzeria,3.99,4.1,53.3513236,-6.2795227,"Unit 4, 8 Grangegorman Lower, Dublin 7, D07 X97Y"
Biscoff Donut,Hungry Boba Pizzeria,3.99,4.1,53.3513236,-6.2795227,"Unit 4, 8 Grangegorman Lower, Dublin 7, D07 X97Y"
Smarties Donut,Hungry Boba Pizzeria,3.99,4.1,53.3513236,-6.2795227,"Unit 4, 8 Grangegorman Lower, Dublin 7, D07 X97Y"
Milkybar Donut,Hungry Boba Pizzeria,3.99,4.1,53.3513236,-6.2795227,"Unit 4, 8 Grangegorman Lower, Dublin 7, D07 X97Y"
Banana & Caramel Donut,Hungry Boba Pizzeria,3.99,4.1,53.3513236,-6.2795227,"Unit 4, 8 Grangegorman Lower, Dublin 7, D07 X97Y"
Nutella Donut,Hungry Boba Pizzeria,3.99,4.1,53.3513236,-6.2795227,"Unit 4, 8 Grangegorman Lower, Dublin 7, D07 X97Y"
Dubai Kunafa Bubble Waffle,Hungry Boba Pizzeria,12.99,4.1,53.3513236,-6.2795227,"Unit 4, 8 Grangegorman Lower, Dublin 7, D07 X97Y"
"Chicken ""N"" Bubble Waffle",Hungry Boba Pizzeria,9.99,4.1,53.3513236,-6.2795227,"Unit 4, 8 Grangegorman Lower, Dublin 7, D07 X97Y"
Boba Bubble Waffle,Hungry Boba Pizzeria,8.5,4.1,53.3513236,-6.2795227,"Unit 4, 8 Grangegorman Lower, Dublin 7, D07 X97Y"
Oreo Monster Waffle,Hungry Boba Pizzeria,8.5,4.1,53.3513236,-6.2795227,"Unit 4, 8 Grangegorman Lower, Dublin 7, D07 X97Y"
Berry Bliss Waffle,Hungry Boba Pizzeria,8.5,4.1,53.3513236,-6.2795227,"Unit 4, 8 Grangegorman Lower, Dublin 7, D07 X97Y"
Biscoff Heaven Waffle,Hungry Boba Pizzeria,8.5,4.1,53.3513236,-6.2795227,"Unit 4, 8 Grangegorman Lower, Dublin 7, D07 X97Y"
Cookie Monster Waffle,Hungry Boba Pizzeria,8.5,4.1,53.3513236,-6.2795227,"Unit 4, 8 Grangegorman Lower, Dublin 7, D07 X97Y"
Banana Bliss Waffle,Hungry Boba Pizzeria,8.5,4.1,53.3513236,-6.2795227,"Unit 4, 8 Grangegorman Lower, Dublin 7, D07 X97Y"
Kinder Bueno Waffle,Hungry Boba Pizzeria,8.5,4.1,53.3513236,-6.2795227,"Unit 4, 8 Grangegorman Lower, Dublin 7, D07 X97Y"
Milkybar Waffle,Hungry Boba Pizzeria,8.5,4.1,53.3513236,-6.2795227,"Unit 4, 8 Grangegorman Lower, Dublin 7, D07 X97Y"
Nutella Bella Waffle,Hungry Boba Pizzeria,8.5,4.1,53.3513236,-6.2795227,"Unit 4, 8 Grangegorman Lower, Dublin 7, D07 X97Y"
Cookie & Cream Waffle,Hungry Boba Pizzeria,8.5,4.1,53.3513236,-6.2795227,"Unit 4, 8 Grangegorman Lower, Dublin 7, D07 X97Y"
Belgian Chocolate Cake,Mr Sweet,4.3,4.1,53.3562312,-6.2653982,"1 Blessington St, Phibsborough, Dublin, D07 PR60"
Chocolate Fudge Cake,Mr Sweet,4.3,4.1,53.3562312,-6.2653982,"1 Blessington St, Phibsborough, Dublin, D07 PR60"
Oreo Vibes Waffle,Mr Sweet,8,4.1,53.3562312,-6.2653982,"1 Blessington St, Phibsborough, Dublin, D07 PR60"
Chocolate King Waffle,Mr Sweet,8,4.1,53.3562312,-6.2653982,"1 Blessington St, Phibsborough, Dublin, D07 PR60"
Kinder Bueno Waffle,Mr Sweet,8,4.1,53.3562312,-6.2653982,"1 Blessington St, Phibsborough, Dublin, D07 PR60"
London City Waffle,Mr Sweet,8,4.1,53.3562312,-6.2653982,"1 Blessington St, Phibsborough, Dublin, D07 PR60"
Dubai Chocolate Waffle,Mr Sweet,8,4.1,53.3562312,-6.2653982,"1 Blessington St, Phibsborough, Dublin, D07 PR60"
Banoffee Waffle,Mr Sweet,8,4.1,53.3562312,-6.2653982,"1 Blessington St, Phibsborough, Dublin, D07 PR60"
M&Ms Waffle,Mr Sweet,8,4.1,53.3562312,-6.2653982,"1 Blessington St, Phibsborough, Dublin, D07 PR60"
Mazelnut Magic Waffle,Mr Sweet,8,4.1,53.3562312,-6.2653982,"1 Blessington St, Phibsborough, Dublin, D07 PR60"
Strawberry Waffle,Mr Sweet,8,4.1,53.3562312,-6.2653982,"1 Blessington St, Phibsborough, Dublin, D07 PR60"
Happy Birthday Waffle,Mr Sweet,8,4.1,53.3562312,-6.2653982,"1 Blessington St, Phibsborough, Dublin, D07 PR60"
Smooth Chocolate - Seacláid Ice Cream,Murphy's,6,4.7,53.3429364,-6.2615332,"27 Wicklow St, Dublin 2, D02 WN51"
Irish Brown Bread - Arán Donn Ice Cream,Murphy's,6,4.7,53.3429364,-6.2615332,"27 Wicklow St, Dublin 2, D02 WN51"
Kieran's Cookies - Brioscaí Ice Cream,Murphy's,6,4.7,53.3429364,-6.2615332,"27 Wicklow St, Dublin 2, D02 WN51"
Honeycomb Caramel Ice Cream,Murphy's,6,4.7,53.3429364,-6.2615332,"27 Wicklow St, Dublin 2, D02 WN51"
Raspberry Sorbet - Sú craobh Ice Cream,Murphy's,6,4.7,53.3429364,-6.2615332,"27 Wicklow St, Dublin 2, D02 WN51"
Dingle Sea Salt - Salann Ice Cream,Murphy's,6,4.7,53.3429364,-6.2615332,"27 Wicklow St, Dublin 2, D02 WN51"
Butterscotch - Imreog Ice Cream,Murphy's,6,4.7,53.3429364,-6.2615332,"27 Wicklow St, Dublin 2, D02 WN51"
Mango Sorbet - Mango Ice Cream,Murphy's,6,4.7,53.3429364,-6.2615332,"27 Wicklow St, Dublin 2, D02 WN51"
Dingle Gin Ice Cream,Murphy's,6,4.7,53.3429364,-6.2615332,"27 Wicklow St, Dublin 2, D02 WN51"
Chocolate Whiskey - Fuisce Seacláide Ice Cream,Murphy's,6,4.7,53.3429364,-6.2615332,"27 Wicklow St, Dublin 2, D02 WN51"
Honey - Mil Ice Cream,Murphy's,6,4.7,53.3429364,-6.2615332,"27 Wicklow St, Dublin 2, D02 WN51"
Strawberry Ice Cream,Murphy's,6,4.7,53.3429364,-6.2615332,"27 Wicklow St, Dublin 2, D02 WN51"
Blueberry Cheesecake Ice Cream,Spilt Milk Ice Cream Dublin,4.5,4.6,53.3425628,-6.2632893,"30 Drury St, Dublin 2, D02 DW66"
Mango Lassi Ice Cream,Spilt Milk Ice Cream Dublin,4.5,4.6,53.3425628,-6.2632893,"30 Drury St, Dublin 2, D02 DW66"
Cereal Milk Ice Cream,Spilt Milk Ice Cream Dublin,4.5,4.6,53.3425628,-6.2632893,"30 Drury St, Dublin 2, D02 DW66"
Pistachio Ice Cream,Spilt Milk Ice Cream Dublin,4.5,4.6,53.3425628,-6.2632893,"30 Drury St, Dublin 2, D02 DW66"
Salted Caramel Brownie Ice Cream,Spilt Milk Ice Cream Dublin,4.5,4.6,53.3425628,-6.2632893,"30 Drury St, Dublin 2, D02 DW66"
Tiramisu Ice Cream,Spilt Milk Ice Cream Dublin,4.5,4.6,53.3425628,-6.2632893,"30 Drury St, Dublin 2, D02 DW66"
Dark Chocolate Ice Cream,Spilt Milk Ice Cream Dublin,4.5,4.6,53.3425628,-6.2632893,"30 Drury St, Dublin 2, D02 DW66"
Spilt Milk Special Ice Cream,Spilt Milk Ice Cream Dublin,4.5,4.6,53.3425628,-6.2632893,"30 Drury St, Dublin 2, D02 DW66"
Ferrero Rocher Sundae Ice Cream,Scoop Dessert Parlour Aungier,7,4.4,53.3414211,-6.265561,"82 Aungier St, Dublin 2, D02 NP30"
Kinder Bueno Sundae Ice Cream,Scoop Dessert Parlour Aungier,7,4.4,53.3414211,-6.265561,"82 Aungier St, Dublin 2, D02 NP30"
Oreo Sundae Ice Cream,Scoop Dessert Parlour Aungier,7,4.4,53.3414211,-6.265561,"82 Aungier St, Dublin 2, D02 NP30"
Sticky Toffee Sundae Ice Cream,Scoop Dessert Parlour Aungier,7,4.4,53.3414211,-6.265561,"82 Aungier St, Dublin 2, D02 NP30"
Strawberry Sundae Ice Cream,Scoop Dessert Parlour Aungier,7,4.4,53.3414211,-6.265561,"82 Aungier St, Dublin 2, D02 NP30"
Make Your Own Sundae Ice Cream,Scoop Dessert Parlour Aungier,7,4.4,53.3414211,-6.265561,"82 Aungier St, Dublin 2, D02 NP30"
Banoffee Waffle,Scoop Dessert Parlour Aungier,7.85,4.4,53.3414211,-6.265561,"82 Aungier St, Dublin 2, D02 NP30"
Maple Syrup Waffle,Scoop Dessert Parlour Aungier,5.95,4.4,53.3414211,-6.265561,"82 Aungier St, Dublin 2, D02 NP30"
Belgian Chocolate Waffle,Scoop Dessert Parlour Aungier,6.95,4.4,53.3414211,-6.265561,"82 Aungier St, Dublin 2, D02 NP30"
Nutella Waffle,Scoop Dessert Parlour Aungier,6.95,4.4,53.3414211,-6.265561,"82 Aungier St, Dublin 2, D02 NP30"
Classic Waffle,Scoop Dessert Parlour Aungier,5.55,4.4,53.3414211,-6.265561,"82 Aungier St, Dublin 2, D02 NP30"
Traditional Bubble Waffle,Cloud Nine,5,4.1,53.3475764,-6.2599094,"33 Bachelors Walk, North City, Dublin, D01 X4P1"
Nutella Supreme Bubble Waffle,Cloud Nine,7.5,4.1,53.3475764,-6.2599094,"33 Bachelors Walk, North City, Dublin, D01 X4P1"
Banana Split Bubble Waffle,Cloud Nine,7.9,4.1,53.3475764,-6.2599094,"33 Bachelors Walk, North City, Dublin, D01 X4P1"
Strawberry & Cream Bubble Waffle,Cloud Nine,7.95,4.1,53.3475764,-6.2599094,"33 Bachelors Walk, North City, Dublin, D01 X4P1"
Magical Rainbow Bubble Waffle,Cloud Nine,6.95,4.1,53.3475764,-6.2599094,"33 Bachelors Walk, North City, Dublin, D01 X4P1"
Kinder Bueno Bubble Waffle,Cloud Nine,7.9,4.1,53.3475764,-6.2599094,"33 Bachelors Walk, North City, Dublin, D01 X4P1"
Magical Rainbow Sundae Ice Cream,Cloud Nine,5.5,4.1,53.3475764,-6.2599094,"33 Bachelors Walk, North City, Dublin, D01 X4P1"
Kinder Bueno Sundae Ice Cream,Cloud Nine,6.5,4.1,53.3475764,-6.2599094,"33 Bachelors Walk, North City, Dublin, D01 X4P1"
Oreo Supreme Sundae Ice Cream,Cloud Nine,6.5,4.1,53.3475764,-6.2599094,"33 Bachelors Walk, North City, Dublin, D01 X4P1"
Rocky Road Cobbler Sundae Ice Cream,Cloud Nine,6.5,4.1,53.3475764,-6.2599094,"33 Bachelors Walk, North City, Dublin, D01 X4P1"
Strawberry Supreme Sundae Ice Cream,Cloud Nine,6.9,4.1,53.3475764,-6.2599094,"33 Bachelors Walk, North City, Dublin, D01 X4P1"
Eaton Mess Sundae Ice Cream,Cloud Nine,6.5,4.1,53.3475764,-6.2599094,"33 Bachelors Walk, North City, Dublin, D01 X4P1"
Biscoff Sundae Ice Cream,Cloud Nine,6.5,4.1,53.3475764,-6.2599094,"33 Bachelors Walk, North City, Dublin, D01 X4P1"
Nutella Waffle,The Sweetest Thing,7.2,4.7,53.3470971,-6.2616249,"17 Bachelors Walk, North City, Dublin, D01 XN90"
Maple Syrup Waffle,The Sweetest Thing,7.2,4.7,53.3470971,-6.2616249,"17 Bachelors Walk, North City, Dublin, D01 XN90"
Banoffee Waffle,The Sweetest Thing,9.2,4.7,53.3470971,-6.2616249,"17 Bachelors Walk, North City, Dublin, D01 XN90"
The Sweetest Thing Waffle,The Sweetest Thing,9.9,4.7,53.3470971,-6.2616249,"17 Bachelors Walk, North City, Dublin, D01 XN90"
Malteser + Flake Waffle,The Sweetest Thing,9.9,4.7,53.3470971,-6.2616249,"17 Bachelors Walk, North City, Dublin, D01 XN90"
Oreo + Nutella Waffle,The Sweetest Thing,9.9,4.7,53.3470971,-6.2616249,"17 Bachelors Walk, North City, Dublin, D01 XN90"
Chocolate Sponge Cake,Butler's Pantry,25.99,4.3,53.3440699,-6.2649918,"18 Dame St, Dublin 2, D02 XF59"
Lemon & Raspberry Cheesecake,Butler's Pantry,34.95,4.3,53.3440699,-6.2649918,"18 Dame St, Dublin 2, D02 XF59"
Chocolate & Caramel Cheesecake,Butler's Pantry,34.95,4.3,53.3440699,-6.2649918,"18 Dame St, Dublin 2, D02 XF59"
Chocolate Biscuit Cake,Butler's Pantry,79.95,4.3,53.3440699,-6.2649918,"18 Dame St, Dublin 2, D02 XF59"
Black Forest Chocolate Cake,Butler's Pantry,36.95,4.3,53.3440699,-6.2649918,"18 Dame St, Dublin 2, D02 XF59"
Himalayan Chicken Curry,Kathmandu Kitchen,22.5,4.3,53.3323693,-6.2147235,"3 Sandymount Green, Dublin 4, D04 A6P7"
Ledobedo Chicken Curry,Kathmandu Kitchen,22.5,4.3,53.3323693,-6.2147235,"3 Sandymount Green, Dublin 4, D04 A6P7"
Masu Ra Saag Chicken Curry,Kathmandu Kitchen,22.5,4.3,53.3323693,-6.2147235,"3 Sandymount Green, Dublin 4, D04 A6P7"
Garlic Chilly Masala,Kathmandu Kitchen,22.5,4.3,53.3323693,-6.2147235,"3 Sandymount Green, Dublin 4, D04 A6P7"
Creamy Chicken Korma Chicken Curry,Kathmandu Kitchen,22.5,4.3,53.3323693,-6.2147235,"3 Sandymount Green, Dublin 4, D04 A6P7"
Nutty Chicken Tikka Masala Chicken Curry,Kathmandu Kitchen,22.5,4.3,53.3323693,-6.2147235,"3 Sandymount Green, Dublin 4, D04 A6P7"
Butter Chicken Chicken Curry,Kathmandu Kitchen,22.5,4.3,53.3323693,-6.2147235,"3 Sandymount Green, Dublin 4, D04 A6P7"
Crunchy Jalfrezi Chicken Curry,Kathmandu Kitchen,22.5,4.3,53.3323693,-6.2147235,"3 Sandymount Green, Dublin 4, D04 A6P7"
Madras Chicken Curry,Kathmandu Kitchen,22.5,4.3,53.3323693,-6.2147235,"3 Sandymount Green, Dublin 4, D04 A6P7"
Oreo Chocolate Cake,Manning's Bakery,22,3.7,53.342661,-6.2797973,"39/40 Thomas St, The Liberties, Dublin 8"
Belgian Chocolate Mud Cake,Manning's Bakery,52,3.7,53.342661,-6.2797973,"39/40 Thomas St, The Liberties, Dublin 8"
